     A,B,C,D,E,F,G,H
    13.706368030,1075803,,l2_rqsts.all_demand_miss,14753073,36.57,,
    13.706368030,64801,,LLC-load-misses,10756775,26.67,27.97,of all LL-cache accesses
    13.706368030,30684,,LLC-store-misses,6753486,16.74,,
    13.706368030,131249135,,cycles,2759078,6.84,,
    13.706368030,<not counted>,,instructions,0,0.00,,
    13.706368030,40582729,,L1-dcache-loads,1578205,3.91,,
    13.706368030,1778393,,L1-dcache-load-misses,5576073,13.82,4.38,of all L1-dcache accesses
    13.706368030,231714,,LLC-loads,9572311,23.73,,
    13.706368030,42585,,LLC-load-misses,13573639,33.65,18.38,of all LL-cache accesses
    13.746688926,1222784,,branch-misses,15988696,39.65,,
    13.746688926,20208,,iTLB-load-misses,15065194,37.36,,
    13.746688926,34316,,dTLB-load-misses,11070549,27.45,,
    13.746688926,9492,,dTLB-store-misses,7077472,17.55,,
    13.746688926,3488402,,L1-icache-load-misses,3083354,7.65,,
    13.746688926,<not counted>,,L1-dcache-load-misses,0,0.00,,
    13.746688926,643045,,l2_rqsts.all_demand_miss,1244186,3.09,,
    13.746688926,65852,,LLC-load-misses,5243614,13.00,16.98,of all LL-cache accesses
    13.746688926,38178,,LLC-store-misses,9242659,22.92,,
    13.746688926,133662866,,cycles,13238889,32.83,,
    13.746688926,202324624,,instructions,15999330,39.68,1.51,insn per cycle
    13.746688926,53717705,,L1-dcache-loads,16007169,39.70,,
    13.746688926,3220324,,L1-dcache-load-misses,16008836,39.70,5.99,of all L1-dcache accesses
    13.746688926,387758,,LLC-loads,16007630,39.70,,
    13.746688926,65942,,LLC-load-misses,16002066,39.68,17.01,of all LL-cache accesses
    13.787036416,<not counted>,,branch-misses,0,0.00,,
    13.787036416,63946,,iTLB-load-misses,923620,2.29,,
    13.787036416,30782,,dTLB-load-misses,4922476,12.20,,
    13.787036416,6865,,dTLB-store-misses,8920061,22.11,,
    13.787036416,2880650,,L1-icache-load-misses,12925040,32.04,,
    13.787036416,2122254,,L1-dcache-load-misses,16018101,39.71,3.74,of all L1-dcache accesses
    13.787036416,953944,,l2_rqsts.all_demand_miss,16004074,39.67,,
    13.787036416,70580,,LLC-load-misses,16002293,39.67,34.55,of all LL-cache accesses
    13.787036416,43940,,LLC-store-misses,15991906,39.64,,
    13.787036416,142638168,,cycles,15981435,39.62,,
    13.787036416,196280140,,instructions,15994385,39.65,1.38,insn per cycle
    13.787036416,56671803,,L1-dcache-loads,15425677,38.24,,
    13.787036416,2116609,,L1-dcache-load-misses,11431153,28.33,3.73,of all L1-dcache accesses
    13.787036416,204274,,LLC-loads,7431154,18.42,,
    13.787036416,34106,,LLC-load-misses,3432772,8.51,16.70,of all LL-cache accesses
    13.827353832,1314519,,branch-misses,15996823,39.67,,
    13.827353832,21832,,iTLB-load-misses,15994743,39.67,,
    13.827353832,17993,,dTLB-load-misses,15992052,39.66,,
    13.827353832,7645,,dTLB-store-misses,15996652,39.67,,
    13.827353832,1938547,,L1-icache-load-misses,16001006,39.68,,
    13.827353832,2745403,,L1-dcache-load-misses,16009467,39.70,8.74,of all L1-dcache accesses
    13.827353832,864077,,l2_rqsts.all_demand_miss,15753059,39.06,,
    13.827353832,63958,,LLC-load-misses,11752672,29.14,31.03,of all LL-cache accesses
    13.827353832,43034,,LLC-store-misses,7754861,19.23,,
    13.827353832,138323514,,cycles,3747509,9.29,,
    13.827353832,<not counted>,,instructions,0,0.00,,
    13.827353832,31424430,,L1-dcache-loads,573420,1.42,,
    13.827353832,1832324,,L1-dcache-load-misses,4574259,11.34,5.83,of all L1-dcache accesses
    13.827353832,206138,,LLC-loads,8574317,21.26,,
    13.827353832,60107,,LLC-load-misses,12570755,31.17,29.16,of all LL-cache accesses
    13.867632363,1250580,,branch-misses,16004614,39.74,,
    13.867632363,23024,,iTLB-load-misses,16001653,39.73,,
    13.867632363,18372,,dTLB-load-misses,12008408,29.82,,
    13.867632363,6826,,dTLB-store-misses,8012629,19.89,,
    13.867632363,1748402,,L1-icache-load-misses,4018230,9.98,,
    13.867632363,1673070,,L1-dcache-load-misses,22750,0.06,2.87,of all L1-dcache accesses
    13.867632363,1191927,,l2_rqsts.all_demand_miss,262373,0.65,,
    13.867632363,53931,,LLC-load-misses,4252668,10.56,20.53,of all LL-cache accesses
    13.867632363,31668,,LLC-store-misses,8267005,20.53,,
    13.867632363,140281085,,cycles,12246040,30.41,,
    13.867632363,205474281,,instructions,15987657,39.70,1.46,insn per cycle
    13.867632363,58293711,,L1-dcache-loads,15994640,39.72,,
    13.867632363,2512040,,L1-dcache-load-misses,15978493,39.68,4.31,of all L1-dcache accesses
    13.867632363,262666,,LLC-loads,16009548,39.75,,
    13.867632363,56695,,LLC-load-misses,16007928,39.75,21.58,of all LL-cache accesses
    13.907913610,1369668,,branch-misses,295716,0.73,,
    13.907913610,<not counted>,,iTLB-load-misses,0,0.00,,
    13.907913610,13842,,dTLB-load-misses,3980820,9.88,,
    13.907913610,7961,,dTLB-store-misses,7978000,19.81,,
    13.907913610,1964677,,L1-icache-load-misses,11975843,29.73,,
    13.907913610,2953986,,L1-dcache-load-misses,15976123,39.67,5.19,of all L1-dcache accesses
    13.907913610,940829,,l2_rqsts.all_demand_miss,16007454,39.74,,
    13.907913610,62543,,LLC-load-misses,16006911,39.74,23.88,of all LL-cache accesses
    13.907913610,36676,,LLC-store-misses,16003644,39.73,,
    13.907913610,139450410,,cycles,16002033,39.73,,
    13.907913610,207938643,,instructions,15993394,39.71,1.49,insn per cycle
    13.907913610,56959209,,L1-dcache-loads,15995541,39.71,,
    13.907913610,2163612,,L1-dcache-load-misses,12303391,30.55,3.80,of all L1-dcache accesses
    13.907913610,261875,,LLC-loads,8304545,20.62,,
    13.907913610,52074,,LLC-load-misses,4306709,10.69,19.89,of all LL-cache accesses
    13.948198149,1292630,,branch-misses,15704766,38.99,,
    13.948198149,31933,,iTLB-load-misses,16001992,39.72,,
    13.948198149,23101,,dTLB-load-misses,16009936,39.74,,
    13.948198149,7927,,dTLB-store-misses,15986967,39.69,,
    13.948198149,3141772,,L1-icache-load-misses,16000805,39.72,,
    13.948198149,2418111,,L1-dcache-load-misses,15994493,39.70,0.00,of all L1-dcache accesses
    13.948198149,1455163,,l2_rqsts.all_demand_miss,15988122,39.69,,
    13.948198149,37934,,LLC-load-misses,12586715,31.24,18.28,of all LL-cache accesses
    13.948198149,44351,,LLC-store-misses,8586719,21.31,,
    13.948198149,143439977,,cycles,4592486,11.40,,
    13.948198149,230744456,,instructions,592419,1.47,1.61,insn per cycle
    13.948198149,<not counted>,,L1-dcache-loads,0,0.00,,
    13.948198149,1560456,,L1-dcache-load-misses,3696586,9.18,0.00,of all L1-dcache accesses
    13.948198149,207468,,LLC-loads,7694905,19.10,,
    13.948198149,42869,,LLC-load-misses,11706479,29.06,20.66,of all LL-cache accesses
    13.988513884,1200347,,branch-misses,16007641,39.71,,
    13.988513884,20472,,iTLB-load-misses,16003520,39.70,,
    13.988513884,20408,,dTLB-load-misses,12898033,31.99,,
    13.988513884,7000,,dTLB-store-misses,8898335,22.07,,
    13.988513884,2633647,,L1-icache-load-misses,4895398,12.14,,
    13.988513884,1710610,,L1-dcache-load-misses,903193,2.24,2.70,of all L1-dcache accesses
    13.988513884,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
    13.988513884,6904,,LLC-load-misses,3410156,8.46,2.03,of all LL-cache accesses
    13.988513884,19648,,LLC-store-misses,7407557,18.37,,
    13.988513884,142968598,,cycles,11408588,28.30,,
    13.988513884,234533422,,instructions,15409858,38.22,1.64,insn per cycle
    13.988513884,63459609,,L1-dcache-loads,16003283,39.69,,
    13.988513884,3010248,,L1-dcache-load-misses,16002289,39.69,4.74,of all L1-dcache accesses
    13.988513884,339613,,LLC-loads,16003643,39.69,,
    13.988513884,43988,,LLC-load-misses,16002838,39.69,12.95,of all LL-cache accesses
    14.028793067,1302142,,branch-misses,1176944,2.92,,
    14.028793067,<not counted>,,iTLB-load-misses,0,0.00,,
    14.028793067,18933,,dTLB-load-misses,3102552,7.71,,
    14.028793067,7915,,dTLB-store-misses,7106063,17.65,,
    14.028793067,3011562,,L1-icache-load-misses,11098083,27.57,,
    14.028793067,2083868,,L1-dcache-load-misses,15095375,37.50,3.33,of all L1-dcache accesses
    14.028793067,1254398,,l2_rqsts.all_demand_miss,16000705,39.74,,
    14.028793067,52864,,LLC-load-misses,16004758,39.75,15.75,of all LL-cache accesses
    14.028793067,38460,,LLC-store-misses,15985358,39.71,,
    14.028793067,139629266,,cycles,15992109,39.72,,
    14.028793067,203356596,,instructions,15976049,39.68,1.46,insn per cycle
    14.028793067,62539953,,L1-dcache-loads,15969146,39.67,,
    14.028793067,3159833,,L1-dcache-load-misses,13182089,32.74,5.05,of all L1-dcache accesses
    14.028793067,335729,,LLC-loads,9177881,22.80,,
    14.028793067,65111,,LLC-load-misses,5192290,12.90,19.39,of all LL-cache accesses
    14.069047024,1188495,,branch-misses,14837932,36.86,,
    14.069047024,10044,,iTLB-load-misses,16005689,39.76,,
    14.069047024,15489,,dTLB-load-misses,16004677,39.76,,
    14.069047024,5863,,dTLB-store-misses,15995374,39.74,,
    14.069047024,1238306,,L1-icache-load-misses,15982825,39.71,,
    14.069047024,3183192,,L1-dcache-load-misses,15993377,39.73,0.00,of all L1-dcache accesses
    14.069047024,1141575,,l2_rqsts.all_demand_miss,15993798,39.74,,
    14.069047024,43519,,LLC-load-misses,13434849,33.38,7.62,of all LL-cache accesses
    14.069047024,68826,,LLC-store-misses,9440276,23.45,,
    14.069047024,141421476,,cycles,5442246,13.52,,
    14.069047024,191575441,,instructions,1443952,3.59,1.35,insn per cycle
    14.069047024,<not counted>,,L1-dcache-loads,0,0.00,,
    14.069047024,3886569,,L1-dcache-load-misses,2810971,6.98,0.00,of all L1-dcache accesses
    14.069047024,570777,,LLC-loads,6809541,16.92,,
    14.069047024,25175,,LLC-load-misses,10816489,26.87,4.41,of all LL-cache accesses
    14.109384561,1105435,,branch-misses,16004776,39.68,,
    14.109384561,6986,,iTLB-load-misses,15999100,39.66,,
    14.109384561,40435,,dTLB-load-misses,13769353,34.13,,
    14.109384561,2871,,dTLB-store-misses,9764833,24.21,,
    14.109384561,1375321,,L1-icache-load-misses,5771244,14.31,,
    14.109384561,1427859,,L1-dcache-load-misses,1779121,4.41,2.07,of all L1-dcache accesses
    14.109384561,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
    14.109384561,85050,,LLC-load-misses,2563437,6.35,14.19,of all LL-cache accesses
    14.109384561,79245,,LLC-store-misses,6561703,16.26,,
    14.109384561,139067745,,cycles,10558349,26.17,,
    14.109384561,216320511,,instructions,14560385,36.09,1.56,insn per cycle
    14.109384561,69056134,,L1-dcache-loads,15997820,39.66,,
    14.109384561,4200659,,L1-dcache-load-misses,16001680,39.67,6.08,of all L1-dcache accesses
    14.109384561,599446,,LLC-loads,16003932,39.67,,
    14.109384561,88141,,LLC-load-misses,16006790,39.68,14.70,of all LL-cache accesses
    14.149674540,1035774,,branch-misses,2057819,5.11,,
    14.149674540,<not counted>,,iTLB-load-misses,0,0.00,,
    14.149674540,76189,,dTLB-load-misses,2226923,5.53,,
    14.149674540,4619,,dTLB-store-misses,6226849,15.45,,
    14.149674540,1037804,,L1-icache-load-misses,10225671,25.38,,
    14.149674540,4016376,,L1-dcache-load-misses,14219311,35.30,8.61,of all L1-dcache accesses
    14.149674540,956236,,l2_rqsts.all_demand_miss,16003334,39.73,,
    14.149674540,85790,,LLC-load-misses,16006470,39.73,22.16,of all LL-cache accesses
    14.149674540,62571,,LLC-store-misses,16002351,39.72,,
    14.149674540,138171602,,cycles,16000595,39.71,,
    14.149674540,205093335,,instructions,16001899,39.72,1.48,insn per cycle
    14.149674540,46673508,,L1-dcache-loads,15995521,39.70,,
    14.149674540,2760778,,L1-dcache-load-misses,14072276,34.93,5.92,of all L1-dcache accesses
    14.149674540,387224,,LLC-loads,10076620,25.01,,
    14.149674540,55487,,LLC-load-misses,6074354,15.08,14.33,of all LL-cache accesses
    14.189947681,743358,,branch-misses,13948887,34.64,,
    14.189947681,5852,,iTLB-load-misses,16004649,39.75,,
    14.189947681,90651,,dTLB-load-misses,16010604,39.76,,
    14.189947681,10628,,dTLB-store-misses,15995025,39.72,,
    14.189947681,1706418,,L1-icache-load-misses,15994344,39.72,,
    14.189947681,2925115,,L1-dcache-load-misses,15992365,39.72,0.00,of all L1-dcache accesses
    14.189947681,788161,,l2_rqsts.all_demand_miss,15990057,39.71,,
    14.189947681,65837,,LLC-load-misses,14336597,35.60,15.88,of all LL-cache accesses
    14.189947681,14931,,LLC-store-misses,10334689,25.66,,
    14.189947681,135201199,,cycles,6341185,15.75,,
    14.189947681,226799658,,instructions,2340539,5.81,1.68,insn per cycle
    14.189947681,<not counted>,,L1-dcache-loads,0,0.00,,
    14.189947681,2597751,,L1-dcache-load-misses,1926083,4.78,0.00,of all L1-dcache accesses
    14.189947681,414659,,LLC-loads,5922312,14.71,,
    14.189947681,96953,,LLC-load-misses,9926418,24.65,23.38,of all LL-cache accesses
    14.230240934,1116430,,branch-misses,16004045,39.72,,
    14.230240934,29224,,iTLB-load-misses,16005497,39.71,,
    14.230240934,25494,,dTLB-load-misses,14636468,36.31,,
    14.230240934,6379,,dTLB-store-misses,10634087,26.38,,
    14.230240934,2504642,,L1-icache-load-misses,6633702,16.46,,
    14.230240934,3228532,,L1-dcache-load-misses,2635205,6.54,5.47,of all L1-dcache accesses
    14.230240934,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
    14.230240934,15745,,LLC-load-misses,1664037,4.13,4.25,of all LL-cache accesses
    14.230240934,35963,,LLC-store-misses,5659954,14.04,,
    14.230240934,141583237,,cycles,9659626,23.97,,
    14.230240934,218718527,,instructions,13661707,33.90,1.54,insn per cycle
    14.230240934,59047220,,L1-dcache-loads,16002588,39.70,,
    14.230240934,3094425,,L1-dcache-load-misses,16003776,39.71,5.24,of all L1-dcache accesses
    14.230240934,370684,,LLC-loads,16002101,39.70,,
    14.230240934,45739,,LLC-load-misses,16002786,39.70,12.34,of all LL-cache accesses
    14.270527420,1550579,,branch-misses,2910106,7.22,,
    14.270527420,<not counted>,,iTLB-load-misses,0,0.00,,
    14.270527420,6324,,dTLB-load-misses,1369219,3.40,,
    14.270527420,6436,,dTLB-store-misses,5362189,13.31,,
    14.270527420,2285211,,L1-icache-load-misses,9357217,23.23,,
    14.270527420,3105851,,L1-dcache-load-misses,13354733,33.16,6.34,of all L1-dcache accesses
    14.270527420,874055,,l2_rqsts.all_demand_miss,15991889,39.71,,
    14.270527420,22187,,LLC-load-misses,16008811,39.75,6.72,of all LL-cache accesses
    14.270527420,40788,,LLC-store-misses,16017816,39.77,,
    14.270527420,137562841,,cycles,16015353,39.77,,
    14.270527420,180485301,,instructions,16015402,39.77,1.31,insn per cycle
    14.270527420,49023997,,L1-dcache-loads,15990941,39.71,,
    14.270527420,2932365,,L1-dcache-load-misses,14904155,37.01,5.98,of all L1-dcache accesses
    14.270527420,330114,,LLC-loads,10908950,27.09,,
    14.270527420,45703,,LLC-load-misses,6908601,17.15,13.84,of all LL-cache accesses
    14.310808056,1370203,,branch-misses,13102833,32.53,,
    14.310808056,17912,,iTLB-load-misses,16014745,39.76,,
    14.310808056,27193,,dTLB-load-misses,16007292,39.74,,
    14.310808056,6535,,dTLB-store-misses,16012648,39.75,,
    14.310808056,1902637,,L1-icache-load-misses,15987495,39.69,,
    14.310808056,3078930,,L1-dcache-load-misses,15986499,39.69,0.00,of all L1-dcache accesses
    14.310808056,977092,,l2_rqsts.all_demand_miss,15993118,39.71,,
    14.310808056,36487,,LLC-load-misses,15185719,37.70,9.16,of all LL-cache accesses
    14.310808056,37366,,LLC-store-misses,11197057,27.80,,
    14.310808056,140900129,,cycles,7199821,17.87,,
    14.310808056,285957528,,instructions,3202251,7.95,2.03,insn per cycle
    14.310808056,<not counted>,,L1-dcache-loads,0,0.00,,
    14.310808056,3339386,,L1-dcache-load-misses,1078753,2.68,0.00,of all L1-dcache accesses
    14.310808056,398264,,LLC-loads,5076846,12.60,,
    14.310808056,14983,,LLC-load-misses,9076090,22.53,3.76,of all LL-cache accesses
    14.351131619,1012992,,branch-misses,16003758,39.68,,
    14.351131619,18643,,iTLB-load-misses,15995576,39.66,,
    14.351131619,20119,,dTLB-load-misses,15524687,38.49,,
    14.351131619,8081,,dTLB-store-misses,11519001,28.56,,
    14.351131619,2258714,,L1-icache-load-misses,7513109,18.63,,
    14.351131619,3051019,,L1-dcache-load-misses,3528491,8.75,4.77,of all L1-dcache accesses
    14.351131619,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
    14.351131619,10318,,LLC-load-misses,801420,1.99,3.48,of all LL-cache accesses
    14.351131619,45009,,LLC-store-misses,4800165,11.90,,
    14.351131619,142565003,,cycles,8798617,21.81,,
    14.351131619,237358523,,instructions,12799956,31.73,1.66,insn per cycle
    14.351131619,63919191,,L1-dcache-loads,16014982,39.70,,
    14.351131619,2869211,,L1-dcache-load-misses,16010591,39.69,4.49,of all L1-dcache accesses
    14.351131619,296268,,LLC-loads,16003375,39.67,,
    14.351131619,51790,,LLC-load-misses,16008553,39.68,17.48,of all LL-cache accesses
    14.391386977,886933,,branch-misses,3769861,9.37,,
    14.391386977,<not counted>,,iTLB-load-misses,0,0.00,,
    14.391386977,91346,,dTLB-load-misses,483327,1.20,,
    14.391386977,8541,,dTLB-store-misses,4471530,11.11,,
    14.391386977,2255817,,L1-icache-load-misses,8467734,21.04,,
    14.391386977,2734624,,L1-dcache-load-misses,12468028,30.98,4.27,of all L1-dcache accesses
    14.391386977,953678,,l2_rqsts.all_demand_miss,15988840,39.73,,
    14.391386977,44671,,LLC-load-misses,16009642,39.79,11.06,of all LL-cache accesses
    14.391386977,39922,,LLC-store-misses,16018011,39.81,,
    14.391386977,137958934,,cycles,16001261,39.77,,
    14.391386977,203297902,,instructions,16004393,39.77,1.47,insn per cycle
    14.391386977,63977282,,L1-dcache-loads,15990502,39.74,,
    14.391386977,3660574,,L1-dcache-load-misses,15762378,39.17,5.72,of all L1-dcache accesses
    14.391386977,403870,,LLC-loads,11777117,29.27,,
    14.391386977,19332,,LLC-load-misses,7777989,19.33,4.79,of all LL-cache accesses
    14.431705979,1292569,,branch-misses,12244036,30.37,,
    14.431705979,17978,,iTLB-load-misses,16014670,39.72,,
    14.431705979,14272,,dTLB-load-misses,16002928,39.69,,
    14.431705979,7899,,dTLB-store-misses,16001803,39.69,,
    14.431705979,1692260,,L1-icache-load-misses,15985368,39.65,,
    14.431705979,3739433,,L1-dcache-load-misses,15983294,39.64,14.54,of all L1-dcache accesses
