     A,B,C,D,E,F,G,H
     6.590788174,1164117,,l2_rqsts.all_demand_miss,15852629,31.55,,
     6.590788174,616786,,LLC-load-misses,15850311,31.55,17.45,of all LL-cache accesses
     6.590788174,30311,,LLC-store-misses,15851752,31.55,,
     6.590788174,167038115,,cycles,19851205,39.51,,
     6.590788174,125574275,,instructions,22890006,45.56,0.75,insn per cycle
     6.590788174,39981510,,L1-dcache-loads,18889568,37.59,,
     6.590788174,4549907,,L1-dcache-load-misses,15041331,29.93,11.38,of all L1-dcache accesses
     6.590788174,3534453,,LLC-loads,14392266,28.64,,
     6.590788174,376704,,LLC-load-misses,14395208,28.65,10.66,of all LL-cache accesses
     6.641199881,309268,,branch-misses,20967853,41.60,,
     6.641199881,856,,iTLB-load-misses,20000109,39.68,,
     6.641199881,41672,,dTLB-load-misses,19992884,39.66,,
     6.641199881,3911,,dTLB-store-misses,19988273,39.65,,
     6.641199881,1878736,,L1-icache-load-misses,20000430,39.68,,
     6.641199881,6672180,,L1-dcache-load-misses,15999807,31.74,11.05,of all L1-dcache accesses
     6.641199881,1579245,,l2_rqsts.all_demand_miss,15997905,31.74,,
     6.641199881,658397,,LLC-load-misses,15999113,31.74,168.51,of all LL-cache accesses
     6.641199881,35183,,LLC-store-misses,13451301,26.68,,
     6.641199881,175394288,,cycles,13453025,26.69,,
     6.641199881,167134475,,instructions,14414910,28.59,0.95,insn per cycle
     6.641199881,60399404,,L1-dcache-loads,14413308,28.59,,
     6.641199881,3652177,,L1-dcache-load-misses,14422243,28.61,6.05,of all L1-dcache accesses
     6.641199881,390714,,LLC-loads,14425519,28.61,,
     6.641199881,159398,,LLC-load-misses,16953127,33.63,40.80,of all LL-cache accesses
     6.691560021,740175,,branch-misses,27958996,55.73,,
     6.691560021,1480,,iTLB-load-misses,20000283,39.86,,
     6.691560021,81785,,dTLB-load-misses,19860485,39.58,,
     6.691560021,8713,,dTLB-store-misses,19859483,39.58,,
     6.691560021,33206,,L1-icache-load-misses,19858462,39.58,,
     6.691560021,6271481,,L1-dcache-load-misses,15664313,31.22,15.21,of all L1-dcache accesses
     6.691560021,1866781,,l2_rqsts.all_demand_miss,11805923,23.53,,
     6.691560021,508710,,LLC-load-misses,7810808,15.57,33.72,of all LL-cache accesses
     6.691560021,30248,,LLC-store-misses,6361549,12.68,,
     6.691560021,176000076,,cycles,10320028,20.57,,
     6.691560021,141771686,,instructions,14315730,28.53,0.81,insn per cycle
     6.691560021,41243325,,L1-dcache-loads,14502271,28.90,,
     6.691560021,5692199,,L1-dcache-load-misses,18501460,36.87,13.80,of all L1-dcache accesses
     6.691560021,1508786,,LLC-loads,22497535,44.84,,
     6.691560021,582933,,LLC-load-misses,23955799,47.75,38.64,of all LL-cache accesses
     6.741908376,819891,,branch-misses,27994577,55.60,,
     6.741908376,1213,,iTLB-load-misses,19999686,39.72,,
     6.741908376,98568,,dTLB-load-misses,20000231,39.72,,
     6.741908376,11154,,dTLB-store-misses,18156159,36.06,,
     6.741908376,25496,,L1-icache-load-misses,14157653,28.12,,
     6.741908376,5550110,,L1-dcache-load-misses,6349807,12.61,16.29,of all L1-dcache accesses
     6.741908376,1930642,,l2_rqsts.all_demand_miss,6351052,12.61,,
     6.741908376,531381,,LLC-load-misses,8190901,16.27,36.87,of all LL-cache accesses
     6.741908376,81692,,LLC-store-misses,12191247,24.21,,
     6.741908376,167236838,,cycles,16191466,32.16,,
     6.741908376,110609271,,instructions,20187495,40.10,0.66,insn per cycle
     6.741908376,34080494,,L1-dcache-loads,24000655,47.67,,
     6.741908376,6364739,,L1-dcache-load-misses,23997994,47.67,18.68,of all L1-dcache accesses
     6.741908376,1441297,,LLC-loads,23996688,47.66,,
     6.741908376,507893,,LLC-load-misses,23995291,47.66,35.24,of all LL-cache accesses
     6.792323977,772607,,branch-misses,27755639,55.31,,
     6.792323977,1210,,iTLB-load-misses,16337549,32.55,,
     6.792323977,74605,,dTLB-load-misses,12342913,24.59,,
     6.792323977,8978,,dTLB-store-misses,10396736,20.72,,
     6.792323977,40765,,L1-icache-load-misses,10411568,20.75,,
     6.792323977,8096798,,L1-dcache-load-misses,9840978,19.61,24.61,of all L1-dcache accesses
     6.792323977,2000810,,l2_rqsts.all_demand_miss,13841545,27.58,,
     6.792323977,541987,,LLC-load-misses,16001575,31.88,37.74,of all LL-cache accesses
     6.792323977,70933,,LLC-store-misses,16019542,31.92,,
     6.792323977,170706403,,cycles,19999153,39.85,,
     6.792323977,114538477,,instructions,24000929,47.82,0.67,insn per cycle
     6.792323977,32900064,,L1-dcache-loads,24002249,47.83,,
     6.792323977,6493054,,L1-dcache-load-misses,23997459,47.82,19.74,of all L1-dcache accesses
     6.792323977,1436184,,LLC-loads,23789574,47.40,,
     6.792323977,557570,,LLC-load-misses,23756463,47.34,38.82,of all LL-cache accesses
     6.842681305,995459,,branch-misses,18925086,37.59,,
     6.842681305,845,,iTLB-load-misses,10366070,20.59,,
     6.842681305,107165,,dTLB-load-misses,10358214,20.57,,
     6.842681305,6932,,dTLB-store-misses,11431243,22.70,,
     6.842681305,39253,,L1-icache-load-misses,15418454,30.62,,
     6.842681305,5311930,,L1-dcache-load-misses,15985545,31.75,13.11,of all L1-dcache accesses
     6.842681305,1626037,,l2_rqsts.all_demand_miss,15992325,31.76,,
     6.842681305,551777,,LLC-load-misses,15987331,31.75,25.90,of all LL-cache accesses
     6.842681305,66339,,LLC-store-misses,15997617,31.77,,
     6.842681305,172757024,,cycles,19997438,39.72,,
     6.842681305,117255555,,instructions,23996779,47.66,0.68,insn per cycle
     6.842681305,40519983,,L1-dcache-loads,23998220,47.67,,
     6.842681305,7181914,,L1-dcache-load-misses,23998282,47.67,17.72,of all L1-dcache accesses
     6.842681305,2130530,,LLC-loads,22935752,45.55,,
     6.842681305,555010,,LLC-load-misses,18938337,37.61,26.05,of all LL-cache accesses
     6.893003991,884007,,branch-misses,18322728,36.49,,
     6.893003991,1144,,iTLB-load-misses,13072300,26.03,,
     6.893003991,96383,,dTLB-load-misses,17079964,34.02,,
     6.893003991,10114,,dTLB-store-misses,20002504,39.84,,
     6.893003991,39009,,L1-icache-load-misses,20001606,39.83,,
     6.893003991,5658526,,L1-dcache-load-misses,16004811,31.87,17.08,of all L1-dcache accesses
     6.893003991,1560574,,l2_rqsts.all_demand_miss,15999312,31.86,,
     6.893003991,599678,,LLC-load-misses,15997647,31.86,36.81,of all LL-cache accesses
     6.893003991,81757,,LLC-store-misses,15889121,31.64,,
     6.893003991,166825281,,cycles,19892644,39.62,,
     6.893003991,105116961,,instructions,23891238,47.58,0.63,insn per cycle
     6.893003991,33134765,,L1-dcache-loads,21143367,42.11,,
     6.893003991,5900306,,L1-dcache-load-misses,17141176,34.14,17.81,of all L1-dcache accesses
     6.893003991,1629045,,LLC-loads,14214600,28.31,,
     6.893003991,529799,,LLC-load-misses,14324023,28.53,32.52,of all LL-cache accesses
     6.943327024,721097,,branch-misses,18754253,37.27,,
     6.943327024,1421,,iTLB-load-misses,19994928,39.74,,
     6.943327024,82718,,dTLB-load-misses,20001212,39.75,,
     6.943327024,9700,,dTLB-store-misses,19996833,39.74,,
     6.943327024,32290,,L1-icache-load-misses,20001041,39.75,,
     6.943327024,4736019,,L1-dcache-load-misses,15998556,31.79,11.79,of all L1-dcache accesses
     6.943327024,1986723,,l2_rqsts.all_demand_miss,15998128,31.79,,
     6.943327024,542482,,LLC-load-misses,15996904,31.79,33.47,of all LL-cache accesses
     6.943327024,66493,,LLC-store-misses,15575939,30.95,,
     6.943327024,173739189,,cycles,15577728,30.95,,
     6.943327024,124289920,,instructions,15579144,30.96,0.72,insn per cycle
     6.943327024,40186255,,L1-dcache-loads,14331150,28.48,,
     6.943327024,6847913,,L1-dcache-load-misses,14325323,28.47,17.04,of all L1-dcache accesses
     6.943327024,1620621,,LLC-loads,14330857,28.48,,
     6.943327024,570222,,LLC-load-misses,14738801,29.29,35.19,of all LL-cache accesses
     6.993692783,846826,,branch-misses,28004969,55.73,,
     6.993692783,794,,iTLB-load-misses,19998371,39.80,,
     6.993692783,94460,,dTLB-load-misses,20005205,39.81,,
     6.993692783,10800,,dTLB-store-misses,20001084,39.80,,
     6.993692783,39508,,L1-icache-load-misses,19893134,39.59,,
     6.993692783,5967503,,L1-dcache-load-misses,15884860,31.61,14.72,of all L1-dcache accesses
     6.993692783,1670947,,l2_rqsts.all_demand_miss,13824473,27.51,,
     6.993692783,580012,,LLC-load-misses,9829251,19.56,27.00,of all LL-cache accesses
     6.993692783,65181,,LLC-store-misses,6361518,12.66,,
     6.993692783,172043937,,cycles,10362562,20.62,,
     6.993692783,126020584,,instructions,14363159,28.58,0.73,insn per cycle
     6.993692783,40532507,,L1-dcache-loads,14371113,28.60,,
     6.993692783,6935754,,L1-dcache-load-misses,16416076,32.67,17.11,of all L1-dcache accesses
     6.993692783,2148269,,LLC-loads,20415832,40.63,,
     6.993692783,570184,,LLC-load-misses,24000210,47.76,26.54,of all LL-cache accesses
     7.044013555,499050,,branch-misses,27992469,55.63,,
     7.044013555,2249,,iTLB-load-misses,19997427,39.74,,
     7.044013555,59178,,dTLB-load-misses,19994396,39.74,,
     7.044013555,11422,,dTLB-store-misses,19994411,39.74,,
     7.044013555,28011,,L1-icache-load-misses,16258870,32.31,,
     7.044013555,28877923,,L1-dcache-load-misses,8261839,16.42,95.28,of all L1-dcache accesses
     7.044013555,9279097,,l2_rqsts.all_demand_miss,6327152,12.57,,
     7.044013555,584765,,LLC-load-misses,6361889,12.64,47.91,of all LL-cache accesses
     7.044013555,79357,,LLC-store-misses,10059100,19.99,,
     7.044013555,166744516,,cycles,14058460,27.94,,
     7.044013555,101914418,,instructions,18051893,35.88,0.61,insn per cycle
     7.044013555,30307879,,L1-dcache-loads,22049782,43.82,,
     7.044013555,6262728,,L1-dcache-load-misses,23995783,47.69,20.66,of all L1-dcache accesses
     7.044013555,1220650,,LLC-loads,23960356,47.62,,
     7.044013555,490168,,LLC-load-misses,23993528,47.69,40.16,of all LL-cache accesses
     7.094346356,684510,,branch-misses,27902251,55.55,,
     7.094346356,741,,iTLB-load-misses,18484957,36.80,,
     7.094346356,10866,,dTLB-load-misses,14459118,28.78,,
     7.094346356,588,,dTLB-store-misses,10492219,20.89,,
     7.094346356,4232649,,L1-icache-load-misses,10341875,20.59,,
     7.094346356,12667983,,L1-dcache-load-misses,7739848,15.41,13.76,of all L1-dcache accesses
     7.094346356,3032557,,l2_rqsts.all_demand_miss,11742401,23.38,,
     7.094346356,256132,,LLC-load-misses,15739101,31.33,133.39,of all LL-cache accesses
     7.094346356,52413,,LLC-store-misses,15997767,31.85,,
     7.094346356,172985041,,cycles,19997782,39.81,,
     7.094346356,293228583,,instructions,23996142,47.77,1.70,insn per cycle
     7.094346356,92035756,,L1-dcache-loads,24001434,47.78,,
     7.094346356,2427530,,L1-dcache-load-misses,24025260,47.83,2.64,of all L1-dcache accesses
     7.094346356,192020,,LLC-loads,23995947,47.77,,
     7.094346356,64112,,LLC-load-misses,23893002,47.57,33.39,of all LL-cache accesses
     7.144669554,631179,,branch-misses,20912085,41.55,,
     7.144669554,1438,,iTLB-load-misses,10320581,20.51,,
     7.144669554,30763,,dTLB-load-misses,10322393,20.51,,
     7.144669554,1262,,dTLB-store-misses,10327529,20.52,,
     7.144669554,6098256,,L1-icache-load-misses,13407951,26.64,,
     7.144669554,965541,,L1-dcache-load-misses,16003841,31.80,1.91,of all L1-dcache accesses
     7.144669554,234630,,l2_rqsts.all_demand_miss,16007873,31.81,,
     7.144669554,269509,,LLC-load-misses,16001191,31.80,19.10,of all LL-cache accesses
     7.144669554,29733,,LLC-store-misses,15997362,31.79,,
     7.144669554,175769459,,cycles,19996382,39.74,,
     7.144669554,199478121,,instructions,23999825,47.69,1.13,insn per cycle
     7.144669554,50484299,,L1-dcache-loads,24000769,47.69,,
     7.144669554,5250247,,L1-dcache-load-misses,23994736,47.68,10.40,of all L1-dcache accesses
     7.144669554,1411037,,LLC-loads,23996164,47.68,,
     7.144669554,426065,,LLC-load-misses,20924518,41.58,30.20,of all LL-cache accesses
     7.194999706,627371,,branch-misses,18223412,36.29,,
     7.194999706,1472,,iTLB-load-misses,11083382,22.07,,
     7.194999706,97194,,dTLB-load-misses,15085431,30.04,,
     7.194999706,5705,,dTLB-store-misses,19081140,38.00,,
     7.194999706,242053,,L1-icache-load-misses,20003057,39.83,,
     7.194999706,5254592,,L1-dcache-load-misses,16003728,31.87,10.18,of all L1-dcache accesses
     7.194999706,910189,,l2_rqsts.all_demand_miss,16001286,31.86,,
     7.194999706,485916,,LLC-load-misses,15997995,31.86,29.93,of all LL-cache accesses
     7.194999706,129379,,LLC-store-misses,15997812,31.86,,
     7.194999706,173607117,,cycles,19997828,39.82,,
     7.194999706,162506876,,instructions,23886832,47.56,0.94,insn per cycle
     7.194999706,51617593,,L1-dcache-loads,23140520,46.08,,
     7.194999706,6271512,,L1-dcache-load-misses,19140792,38.11,12.15,of all L1-dcache accesses
     7.194999706,1623501,,LLC-loads,15148267,30.16,,
     7.194999706,488966,,LLC-load-misses,14221506,28.32,30.12,of all LL-cache accesses
     7.245332162,426777,,branch-misses,18344079,36.45,,
     7.245332162,749,,iTLB-load-misses,20000732,39.74,,
     7.245332162,70379,,dTLB-load-misses,19993283,39.72,,
     7.245332162,62534,,dTLB-store-misses,19996548,39.73,,
     7.245332162,133829,,L1-icache-load-misses,19995994,39.73,,
     7.245332162,4450542,,L1-dcache-load-misses,16008254,31.80,9.67,of all L1-dcache accesses
     7.245332162,638473,,l2_rqsts.all_demand_miss,16003282,31.79,,
     7.245332162,153481,,LLC-load-misses,16000316,31.79,15.68,of all LL-cache accesses
     7.245332162,33887,,LLC-store-misses,15996776,31.78,,
     7.245332162,173211824,,cycles,17585198,34.94,,
     7.245332162,190405876,,instructions,17586729,34.94,1.10,insn per cycle
     7.245332162,46042708,,L1-dcache-loads,14325960,28.46,,
     7.245332162,3448696,,L1-dcache-load-misses,14338433,28.49,7.49,of all L1-dcache accesses
     7.245332162,978902,,LLC-loads,14338252,28.49,,
     7.245332162,721749,,LLC-load-misses,14342324,28.49,73.73,of all LL-cache accesses
     7.295650239,558354,,branch-misses,26425012,52.77,,
     7.295650239,675,,iTLB-load-misses,20008258,39.96,,
     7.295650239,95993,,dTLB-load-misses,19998816,39.94,,
     7.295650239,5242,,dTLB-store-misses,19992171,39.93,,
     7.295650239,1231985,,L1-icache-load-misses,20004061,39.95,,
     7.295650239,3074087,,L1-dcache-load-misses,15990141,31.93,5.60,of all L1-dcache accesses
     7.295650239,373409,,l2_rqsts.all_demand_miss,15658842,31.27,,
     7.295650239,49967,,LLC-load-misses,11659285,23.28,3.63,of all LL-cache accesses
     7.295650239,3302,,LLC-store-misses,7656682,15.29,,
     7.295650239,166985903,,cycles,10076268,20.12,,
     7.295650239,266366080,,instructions,14071748,28.10,1.60,insn per cycle
     7.295650239,54880693,,L1-dcache-loads,14077653,28.11,,
     7.295650239,4995766,,L1-dcache-load-misses,14410123,28.78,9.10,of all L1-dcache accesses
     7.295650239,1377385,,LLC-loads,18416346,36.78,,
     7.295650239,675376,,LLC-load-misses,22406875,44.75,49.03,of all LL-cache accesses
     7.346030324,281521,,branch-misses,27999333,55.58,,
     7.346030324,2188,,iTLB-load-misses,20002141,39.71,,
     7.346030324,74727,,dTLB-load-misses,19997665,39.70,,
     7.346030324,8279,,dTLB-store-misses,19986921,39.68,,
     7.346030324,17348,,L1-icache-load-misses,18276281,36.28,,
     7.346030324,3327741,,L1-dcache-load-misses,10276221,20.40,3.07,of all L1-dcache accesses
     7.346030324,1131263,,l2_rqsts.all_demand_miss,6380738,12.67,,
     7.346030324,332334,,LLC-load-misses,6382704,12.67,214.41,of all LL-cache accesses
     7.346030324,2483,,LLC-store-misses,8094437,16.07,,
     7.346030324,172907342,,cycles,12093901,24.01,,
     7.346030324,405544391,,instructions,16094283,31.95,2.35,insn per cycle
     7.346030324,108547643,,L1-dcache-loads,20089960,39.88,,
     7.346030324,671553,,L1-dcache-load-misses,23998074,47.64,0.62,of all L1-dcache accesses
     7.346030324,155000,,LLC-loads,24006627,47.66,,
     7.346030324,152677,,LLC-load-misses,23999797,47.64,98.50,of all LL-cache accesses
     7.396332060,487652,,branch-misses,28000078,55.79,,
     7.396332060,1682,,iTLB-load-misses,19892352,39.64,,
     7.396332060,124247,,dTLB-load-misses,16471391,32.82,,
     7.396332060,13100,,dTLB-store-misses,12470606,24.85,,
     7.396332060,26519,,L1-icache-load-misses,10191315,20.31,,
     7.396332060,4736120,,L1-dcache-load-misses,6297725,12.55,14.63,of all L1-dcache accesses
     7.396332060,1722821,,l2_rqsts.all_demand_miss,9715766,19.36,,
     7.396332060,744596,,LLC-load-misses,13714784,27.33,96.26,of all LL-cache accesses
     7.396332060,74844,,LLC-store-misses,15995590,31.87,,
     7.396332060,163050448,,cycles,19993642,39.84,,
     7.396332060,113068975,,instructions,23991555,47.81,0.69,insn per cycle
     7.396332060,32383093,,L1-dcache-loads,23997936,47.82,,
     7.396332060,4993360,,L1-dcache-load-misses,23995102,47.81,15.42,of all L1-dcache accesses
     7.396332060,773491,,LLC-loads,23997324,47.82,,
     7.396332060,509837,,LLC-load-misses,24001568,47.83,65.91,of all LL-cache accesses
     7.446652550,491788,,branch-misses,22892605,45.50,,
     7.446652550,2942,,iTLB-load-misses,10893149,21.65,,
     7.446652550,119779,,dTLB-load-misses,10326181,20.52,,
     7.446652550,20436,,dTLB-store-misses,10328922,20.53,,
     7.446652550,17154,,L1-icache-load-misses,11421705,22.70,,
     7.446652550,5126540,,L1-dcache-load-misses,15419196,30.64,12.75,of all L1-dcache accesses
     7.446652550,1697241,,l2_rqsts.all_demand_miss,16002655,31.80,,
     7.446652550,618214,,LLC-load-misses,15991089,31.78,66.42,of all LL-cache accesses
     7.446652550,76579,,LLC-store-misses,15995445,31.79,,
     7.446652550,169301099,,cycles,19995260,39.74,,
     7.446652550,148327205,,instructions,23993865,47.68,0.88,insn per cycle
     7.446652550,40222678,,L1-dcache-loads,23999705,47.70,,
